BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),BuildingAge,SiteEnergyUse_log,PropertyGFATotal_log,Distance_to_Center,Neighborhood_Cluster,Is_Downtown,Rotated_Lat,Rotated_Lon,Surface_Cluster
NonResidential,Other,98118.0,2,GREATER DUWAMISH,1.0,5,89821,0,89821,"Food Service, Office, Other - Lodging/Residential",Other - Lodging/Residential,46483.0,72.0,1950092.5,7,14.48338736531232,11.40557407995762,8.476626554687693,8,0,102.31044014528969,-82.13244047637632,Surf_Group_0
NonResidential,Residence Hall,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,139600,37500,102100,Residence Hall/Dormitory,Residence Hall/Dormitory,135520.0,89.0,4448582.5,15,15.308096064072153,11.84653646931041,5.471061460586346,5,0,102.44835438760308,-82.14439495115045,Surf_Group_0
SPS-District K-12,K-12 School,98125.0,5,NORTH,1.0,2,236758,0,236758,"K-12 School, Parking",K-12 School,238550.0,96.0,8355988.5,5,15.938489025401065,12.374793801396114,11.624224334334599,1,0,102.46328453434859,-82.05635472387816,Surf_Group_0
NonResidential,Other,98122.0,3,CENTRAL,3.0,6,250981,0,250981,"Courthouse, Other",Other,137565.0,72.0,13071700.0,45,16.38596014600217,12.433132518037587,1.2576047892977165,0,1,102.38455525750476,-82.12601161634149,Surf_Group_0
SPS-District K-12,K-12 School,98117.0,6,NORTHWEST,1.0,3,62526,0,62526,K-12 School,K-12 School,62526.0,96.0,1986094.875,14,14.501680894349537,11.043337749220482,9.250848619568298,5,0,102.47834993661947,-82.12320876604778,Surf_Group_1
NonResidential,Other,98101.0,7,DOWNTOWN,1.0,11,299070,68432,230638,Other,Other,250000.0,72.0,65336980.0,12,17.99506874329554,12.60843293868486,1.1020242943870235,3,1,102.40388830609174,-82.13677743875934,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98108.0,2,GREATER DUWAMISH,1.0,3,64015,0,64015,"Non-Refrigerated Warehouse, Office, Other - Services",Office,30000.0,21.0,3242077.75,9,14.991724963100001,11.066872709880279,7.880488628520806,2,0,102.32622359429706,-82.16221821197576,Surf_Group_1
NonResidential,Retail Store,98125.0,5,NORTH,1.0,1,530039,0,530039,"Restaurant, Retail Store",Retail Store,505103.0,98.0,27717034.0,65,17.137557728004225,13.18070586772673,11.284885459117925,1,0,102.47873489333244,-82.08319553063336,Surf_Group_0
NonResidential,Other,98125.0,5,NORTH,1.0,3,54224,0,54224,Other/Specialty Hospital,Other/Specialty Hospital,47012.0,72.0,7265178.0,52,15.798603355718722,10.900878893846832,11.194883407977466,1,0,102.4756275281827,-82.07979341631633,Surf_Group_1
NonResidential,Retail Store,98125.0,5,NORTH,1.0,4,124342,0,124342,Retail Store,Retail Store,122000.0,76.0,8765978.0,51,15.986388650261187,11.73079111262239,11.12819934493839,1,0,102.47770245776715,-82.08420729977873,Surf_Group_0
NonResidential,Other,98133.0,5,NORTHWEST,1.0,3,55442,0,55442,"Financial Office, Medical Office, Parking",Financial Office,28636.0,72.0,3191228.25,20,14.97591643200344,10.923092708249172,11.494513164925912,1,0,102.48494096337791,-82.09000475926743,Surf_Group_1
SPS-District K-12,K-12 School,98117.0,6,BALLARD,1.0,2,242795,0,242795,K-12 School,K-12 School,242795.0,80.0,9157150.0,17,16.030045552866483,12.399972744874715,8.460150085373465,5,0,102.47660042632319,-82.14145852532627,Surf_Group_0
SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,1.0,2,173185,0,173185,K-12 School,K-12 School,173185.0,79.0,6127771.5,64,15.628341701848347,12.062115666279205,7.646478624978572,8,0,102.31731097646413,-82.12614110506067,Surf_Group_0
SPS-District K-12,K-12 School,98106.0,1,DELRIDGE,1.0,1,145341,0,145341,K-12 School,K-12 School,139069.0,75.0,5499097.0,53,15.520094454905207,11.886837984565286,6.787553532908525,6,0,102.35938283489283,-82.19441170142801,Surf_Group_0
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,4,114297,0,114297,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,114297.0,61.0,2100097.75,112,14.557494449229392,11.64655560271929,6.162780925183555,2,0,102.3401693085638,-82.1553328976336,Surf_Group_0
SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,1.0,2,184125,0,184125,K-12 School,K-12 School,184125.0,86.0,8800292.0,56,15.990295460716112,12.123370153764931,10.39718774705247,8,0,102.28998191122993,-82.12330577555166,Surf_Group_0
NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,1,234144,0,234144,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,234144.0,87.0,6744317.0,79,15.724210782304098,12.363691589683757,5.2480349273221005,2,0,102.35395083883816,-82.1642232082748,Surf_Group_0
NonResidential,Retail Store,98126.0,1,DELRIDGE,1.0,1,64984,0,64984,Retail Store,Retail Store,65425.0,72.0,2944296.25,50,14.895380382164946,11.08189636473079,9.649389088074214,6,0,102.33886189236213,-82.21102838634565,Surf_Group_1
NonResidential,Retail Store,98126.0,1,DELRIDGE,1.0,1,67745,0,67745,Retail Store,Retail Store,67782.0,37.0,9230223.0,51,16.037993766533873,11.123505935280532,9.649389088074214,6,0,102.33886189236213,-82.21102838634565,Surf_Group_1
SPS-District K-12,K-12 School,98126.0,1,DELRIDGE,1.0,2,367884,0,367884,K-12 School,K-12 School,367884.0,97.0,12265516.0,6,16.32230230572332,12.815522950068319,8.918335774017715,6,0,102.34400632028115,-82.20671879687727,Surf_Group_0
SPS-District K-12,K-12 School,98126.0,1,DELRIDGE,1.0,1,46797,0,46797,K-12 School,K-12 School,46797.0,86.0,2075891.0,58,14.545901017072534,10.753574377286979,10.250427925540567,6,0,102.33697461144013,-82.21727951990057,Surf_Group_1
NonResidential,Other,98117.0,6,BALLARD,1.0,3,56000,0,56000,Other,Other,56000.0,72.0,1851260.5,43,14.43137731639141,10.933106969717286,9.289656440792504,5,0,102.48822841325122,-82.15947878947534,Surf_Group_1
SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,1.0,2,67371,0,67371,K-12 School,K-12 School,67371.0,92.0,2128459.0,12,14.570908801673466,11.11796993724665,8.277419764804657,8,0,102.31080958011479,-82.12404035626346,Surf_Group_1
SPS-District K-12,K-12 School,98103.0,4,LAKE UNION,1.0,3,127776,0,127776,K-12 School,K-12 School,127776.0,75.0,4748137.0,6,15.373262888549842,11.758034009862948,5.675021260272542,9,0,102.4412569501873,-82.11930182894278,Surf_Group_0
NonResidential,Hotel,98109.0,3,LAKE UNION,1.0,5,123920,30000,93920,"Hotel, Parking, Swimming Pool",Hotel,123920.0,79.0,9373179.0,18,16.053362870953716,11.72739147509075,2.625211947218806,9,0,102.41307749513975,-82.12521358107084,Surf_Group_0
Nonresidential COS,Other,98109.0,3,LAKE UNION,1.0,1,50000,0,50000,Museum,Museum,43000.0,72.0,7548807.0,116,15.836900095494766,10.819778284410283,2.402362308086591,9,0,102.4150078610297,-82.1328170728694,Surf_Group_1
Nonresidential COS,Warehouse,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,2,50292,0,50292,"Non-Refrigerated Warehouse, Office, Other - Services, Residence Hall/Dormitory",Non-Refrigerated Warehouse,42345.0,60.0,430473.6875,90,12.972641480192191,10.825601297713073,2.2874690473764736,9,0,102.41566793835133,-82.13732036032741,Surf_Group_1
NonResidential,Hotel,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,7,207656,54341,153315,Hotel,Hotel,141591.0,76.0,11171988.0,18,16.22892013193277,12.243638143416316,2.484168996722428,9,0,102.41712704687257,-82.13602761041994,Surf_Group_0
SPS-District K-12,K-12 School,98117.0,6,BALLARD,1.0,2,67235,0,67235,K-12 School,K-12 School,67235.0,89.0,2284133.75,17,14.641497407588153,11.115949224257971,9.136596231230254,5,0,102.48174028364161,-82.13640101934541,Surf_Group_1
Nonresidential COS,Small- and Mid-Sized Office,98103.0,5,NORTHWEST,1.0,2,91130,0,91130,"Data Center, Distribution Center, Office, Other, Parking",Office,57968.0,73.0,9472358.0,59,16.063888430999796,11.420042337490173,10.501939128304196,1,0,102.48047281169539,-82.10050569353739,Surf_Group_0
SPS-District K-12,K-12 School,98136.0,1,SOUTHWEST,1.0,3,58118,0,58118,K-12 School,K-12 School,59014.0,97.0,1407277.25,25,14.15716736714661,10.970230705529843,8.46631836346907,6,0,102.36531420226315,-82.22142513107178,Surf_Group_1
NonResidential,Hotel,98133.0,5,NORTHWEST,1.0,4,64893,0,64893,Hotel,Hotel,64893.0,70.0,6197825.0,48,15.63970898201673,11.08049503863161,11.448630529263353,1,0,102.48342455321638,-82.08817825982257,Surf_Group_1
SPS-District K-12,K-12 School,98108.0,2,GREATER DUWAMISH,1.0,1,70762,0,70762,K-12 School,K-12 School,70762.0,87.0,3606416.0,91,15.098225039374984,11.167077412430533,8.045406303324656,8,0,102.31714858739099,-82.14231983893539,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,1.0,3,44558,0,44558,"Office, Restaurant, Self-Storage Facility",Office,34416.0,78.0,1677002.25,116,14.33251838248602,10.704546990290469,0.6174594685769484,3,1,102.39130854681325,-82.144848656542,Surf_Group_1
NonResidential,Other,98134.0,2,GREATER DUWAMISH,1.0,6,1585960,327680,1258280,"Other - Entertainment/Public Assembly, Parking",Other - Entertainment/Public Assembly,1585960.0,72.0,59757440.0,17,17.90580425985252,14.276700460177926,1.1970683076696083,3,1,102.38465514429802,-82.1445446253424,Surf_Group_0
Nonresidential COS,Distribution Center,98134.0,2,GREATER DUWAMISH,1.0,2,179161,0,179161,"Data Center, Distribution Center, Office, Other",Distribution Center,117476.0,55.5,9436408.0,92,16.060085957235387,12.096040121908695,3.815729249630937,7,0,102.36260684857928,-82.15325585693724,Surf_Group_0
Nonresidential COS,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,2,58640,0,58640,"Non-Refrigerated Warehouse, Office, Other, Other - Services",Non-Refrigerated Warehouse,40831.0,60.0,3928695.25,51,15.183817931266617,10.979172336560532,3.815729249630937,7,0,102.36260684857928,-82.15325585693724,Surf_Group_1
NonResidential,Other,98134.0,2,GREATER DUWAMISH,1.0,3,1172127,0,1172127,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,1172127.0,72.0,58761304.0,17,17.888994100991038,13.974330605023127,1.7102538302003614,7,1,102.38165508769465,-82.14852837487979,Surf_Group_0
NonResidential,Hotel,98134.0,2,GREATER DUWAMISH,1.0,9,168449,14567,153882,"Food Service, Hotel, Parking",Hotel,135006.0,64.0,12726789.0,11,16.35921969991006,12.034388312337411,1.5071462134781974,3,1,102.3833385744376,-82.14776425945246,Surf_Group_0
NonResidential,Warehouse,98134.0,1,GREATER DUWAMISH,0.0,4,79600,0,79600,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,79600.0,34.0,2411402.25,100,14.69571898273284,11.284769371832475,3.9498980583934533,6,0,102.37995420682293,-82.17714236279237,Surf_Group_1
SPS-District K-12,K-12 School,98103.0,4,LAKE UNION,1.0,4,241066,0,241066,K-12 School,K-12 School,241066.0,79.0,7791957.0,19,15.868602605808789,12.392826033901445,6.004338264093088,9,0,102.44454610335018,-82.1192388093348,Surf_Group_0
Campus,Large Office,98108.0,1,GREATER DUWAMISH,14.0,2,334368,31874,302494,"Laboratory, Non-Refrigerated Warehouse, Office, Other - Utility",Office,240984.0,86.0,53466684.0,36,17.79456928891805,12.719997461833838,9.22785154769838,2,0,102.31341243681877,-82.16344863631957,Surf_Group_0
NonResidential,Other,98125.0,5,NORTH,1.0,6,419848,335109,84739,"Fast Food Restaurant, Medical Office, Movie Theater, Parking, Retail Store",Parking,335109.0,72.0,9134963.0,8,16.027619697430268,12.947648019994313,10.754538320584867,1,0,102.47450529190235,-82.08542964606067,Surf_Group_0
NonResidential,Mixed Use Property,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,110785,0,110785,"Financial Office, Multifamily Housing, Parking, Retail Store, Supermarket/Grocery Store",Multifamily Housing,58563.0,65.5,10557910.0,14,16.172385899987635,11.615346665069376,2.7414718015192796,9,0,102.42228722728973,-82.1528053050787,Surf_Group_0
NonResidential,Hotel,98101.0,7,DOWNTOWN,1.0,0,934292,0,934292,"Hotel, Other, Parking, Restaurant, Retail Store",Hotel,495536.0,63.0,65047284.0,17,17.99062500955305,13.747544302184183,0.7338613060975859,3,1,102.40050104403753,-82.13737052878287,Surf_Group_0
NonResidential,Hospital,98122.0,3,CENTRAL,6.0,5,597519,0,597519,"Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),601615.0,34.0,143423024.0,26,18.781309031121815,13.3005413614454,1.6849687309629433,0,1,102.38374469923596,-82.11974768823741,Surf_Group_0
SPS-District K-12,K-12 School,98106.0,1,DELRIDGE,1.0,1,71714,0,71714,K-12 School,K-12 School,71714.0,87.0,2371358.0,17,14.678973344792505,11.180441265546872,9.09043462464667,2,0,102.33215319942812,-82.19412858933157,Surf_Group_1
NonResidential,Warehouse,98103.0,4,LAKE UNION,1.0,3,75397,8161,67236,"Non-Refrigerated Warehouse, Parking",Non-Refrigerated Warehouse,67236.0,91.0,549181.375,25,13.216184039336584,11.230522765406084,5.036196026822697,9,0,102.43808553497017,-82.12602877665482,Surf_Group_1
NonResidential,Senior Care Community,98104.0,2,DOWNTOWN,1.0,5,102796,12611,90185,"K-12 School, Medical Office, Office, Restaurant, Retail Store, Senior Care Community",Senior Care Community,55259.0,52.5,10105379.0,17,16.128578414301575,11.540501720740332,1.3483444079467217,3,1,102.38047028512912,-82.13565623663935,Surf_Group_0
SPS-District K-12,K-12 School,98116.0,1,SOUTHWEST,1.0,2,208981,0,208981,K-12 School,K-12 School,208981.0,80.0,8164853.0,14,15.915349280550416,12.249998617723557,5.118214870768232,6,0,102.39499511026341,-82.19977397174299,Surf_Group_0
NonResidential,K-12 School,98105.0,4,NORTHEAST,1.0,2,55653,0,55653,K-12 School,K-12 School,55500.0,98.0,1377627.0,88,14.135873011766675,10.926891263606484,6.756344051509446,4,0,102.43652976865984,-82.09391411036063,Surf_Group_1
NonResidential,Hotel,98105.0,4,NORTHEAST,1.0,16,106860,0,106860,Hotel,Hotel,106860.0,49.0,11935719.0,85,16.295046058923354,11.579274845511762,6.288896383359408,4,0,102.43336344272606,-82.09676987297,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98125.0,5,NORTH,1.0,5,50759,0,50759,"Office, Restaurant",Office,47079.0,62.0,3147042.0,44,14.961973522001337,10.83484422108265,12.845463169830479,1,0,102.47319794191944,-82.05088524946697,Surf_Group_1
NonResidential,Worship Facility,98105.0,4,NORTHEAST,1.0,2,56772,0,56772,Worship Facility,Worship Facility,56772.0,46.0,2439484.75,64,14.707297406937489,10.946798525419148,6.381142911883614,4,0,102.43191191060123,-82.093635745581,Surf_Group_1
NonResidential,Worship Facility,98105.0,4,NORTHEAST,1.0,3,103000,0,103000,Worship Facility,Worship Facility,103000.0,42.0,4854429.5,64,15.395402145078993,11.542484267211773,6.456055885996862,4,0,102.43284241041619,-82.0936874185369,Surf_Group_0
SPS-District K-12,K-12 School,98115.0,4,NORTHEAST,1.0,3,269297,0,269297,K-12 School,K-12 School,269297.0,80.0,10498344.0,10,16.166728088403833,12.503570138745067,8.029306032515567,4,0,102.44609736207354,-82.08738566825934,Surf_Group_0
SPS-District K-12,K-12 School,98115.0,4,NORTHEAST,1.0,3,75174,0,75174,K-12 School,K-12 School,75174.0,77.0,2733846.0,15,14.82121996695462,11.227560705473607,7.8870274653806165,4,0,102.43112948514715,-82.07224054494137,Surf_Group_1
SPS-District K-12,K-12 School,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,3,75214,0,75214,K-12 School,K-12 School,75214.0,88.0,2334260.0,13,14.66320548236827,11.228092662823174,4.56803519091952,9,0,102.44070056950062,-82.15145814932512,Surf_Group_1
SPS-District K-12,K-12 School,98116.0,1,SOUTHWEST,1.0,3,134918,0,134918,K-12 School,K-12 School,134918.0,91.0,3822102.5,11,15.156311221842424,11.812422465466547,5.716809145294426,6,0,102.39454921372902,-82.20660165629052,Surf_Group_0
SPS-District K-12,K-12 School,98144.0,3,CENTRAL,1.0,2,64414,0,64414,K-12 School,K-12 School,65310.0,67.0,2295176.5,25,14.646320304837726,11.073086279770727,2.952812057935887,0,0,102.36490535048907,-82.11929697902629,Surf_Group_1
SPS-District K-12,K-12 School,98115.0,6,NORTHWEST,1.0,3,92437,0,92437,K-12 School,K-12 School,92437.0,78.0,4626443.0,89,15.347298880266784,11.43428261037835,7.934303748636829,4,0,102.45086968258163,-82.09561156984934,Surf_Group_0
NonResidential,Other,98101.0,7,DOWNTOWN,1.0,7,128766,0,128766,"Office, Other, Other - Entertainment/Public Assembly",Other - Entertainment/Public Assembly,109754.0,72.0,6057410.0,102,15.616792873947915,11.765752082649536,0.5374815340647394,3,1,102.39855148034302,-82.13743378541139,Surf_Group_0
NonResidential,Residence Hall,98101.0,7,DOWNTOWN,1.0,9,107572,0,107572,"Office, Residence Hall/Dormitory, Retail Store",Residence Hall/Dormitory,63934.0,76.0,5572503.0,103,15.533354882600024,11.585915669797602,0.19363728520632784,3,1,102.39598082082918,-82.13924127252446,Surf_Group_0
NonResidential,Other,98101.0,7,DOWNTOWN,1.0,15,230880,0,230880,Other,Other,203000.0,72.0,62197176.0,61,17.94582015474945,12.349653374007698,0.22134496793936298,3,1,102.39626773771172,-82.1415582271426,Surf_Group_0
SPS-District K-12,K-12 School,98108.0,2,GREATER DUWAMISH,1.0,3,204961,0,204961,K-12 School,K-12 School,204961.0,94.0,8190809.0,9,15.918523229949708,12.23057499611944,6.139160375274728,2,0,102.33851543015703,-82.15076829620351,Surf_Group_0
NonResidential,Other,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,1,76086,0,76086,Other,Other,77810.0,72.0,3267564.0,43,14.999555311128786,11.239619558462955,5.081677446964907,5,0,102.44629712739933,-82.16289167195318,Surf_Group_1
NonResidential,Medical Office,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,5,190000,39000,151000,"Medical Office, Office",Medical Office,146741.0,1.0,28731502.0,89,17.17350470943578,12.154779351142624,2.5957842471564354,9,0,102.4200522411019,-82.15729419544718,Surf_Group_0
NonResidential,Hotel,98121.0,7,DOWNTOWN,1.0,4,122309,0,122309,Hotel,Hotel,122309.0,8.0,25453690.0,55,17.052371280627565,11.71430590850162,1.5588442083462974,3,1,102.40892293514621,-82.15265767207893,Surf_Group_0
Campus,Other,98125.0,7,DOWNTOWN,4.0,3,215476,0,215476,Other,Other,217088.0,72.0,24017770.0,21,16.994304531005692,12.280604813414449,1.4234192293879346,3,1,102.4073909289803,-82.15206415956207,Surf_Group_0
NonResidential,Hotel,98121.0,7,DOWNTOWN,1.0,8,254273,38800,215473,Hotel,Hotel,277000.0,29.0,26659244.0,13,17.098646515223493,12.446163771962913,1.19142655521398,3,1,102.40533203170574,-82.14985804487495,Surf_Group_0
Nonresidential COS,Other,98101.0,7,DOWNTOWN,1.0,2,69400,0,69400,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,69400.0,72.0,14833476.0,36,16.512397076399633,11.147642146494896,0.7601676374719554,3,1,102.40017754533287,-82.14773021259023,Surf_Group_1
NonResidential,Mixed Use Property,98104.0,7,DOWNTOWN,1.0,1,62900,0,62900,"Other, Restaurant, Retail Store",Restaurant,32494.0,65.5,10394330.0,116,16.156771023132542,11.049301442688533,0.6074615284305728,3,1,102.39614992429479,-82.14713416831864,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,1.0,4,56500,0,56500,"Office, Retail Store",Office,33000.0,98.0,1380293.625,102,14.137806806239821,10.941995917134532,0.46720356586562267,3,1,102.39294114898354,-82.14435640644948,Surf_Group_1
NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,4,203504,0,203504,"Non-Refrigerated Warehouse, Other - Services",Non-Refrigerated Warehouse,159372.0,72.0,3785282.5,8,15.146631078792415,12.223440939691265,1.3821899846950738,3,1,102.38063284956382,-82.13873780649978,Surf_Group_0
NonResidential,Large Office,98121.0,7,DOWNTOWN,0.0,3,100734,26731,74003,Office,Office,100734.0,20.0,9788717.0,48,16.096740953824643,11.520238658264454,1.9112014450373889,9,1,102.41363528648377,-82.1504797040187,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,1.0,4,77662,18504,59158,"Office, Parking",Office,62108.0,57.0,5007401.0,35,15.426427575982192,11.260121356237592,1.8096728119054666,9,1,102.41261763276572,-82.14979707607453,Surf_Group_1
NonResidential,Large Office,98121.0,7,DOWNTOWN,1.0,12,234000,21790,212210,"Financial Office, Laboratory, Office, Parking",Office,173786.0,39.0,18661606.0,38,16.74197881613227,12.363076394339839,1.5225409360723343,3,1,102.40982517142655,-82.14664039115691,Surf_Group_0
NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,25,369996,0,369996,"Office, Parking",Office,383942.0,74.0,24755086.0,27,17.024541520817273,12.821247473751159,0.7565211114441042,3,1,102.40181874930333,-82.14081286125266,Surf_Group_0
NonResidential,Retail Store,98101.0,7,DOWNTOWN,1.0,10,693450,0,693450,"Office, Retail Store",Retail Store,361107.0,93.0,40062888.0,91,17.50596097746566,13.449434418084481,0.7464795566535694,3,1,102.40159767235178,-82.1401899447402,Surf_Group_0
NonResidential,Large Office,98191.0,7,DOWNTOWN,1.0,33,791396,0,791396,"Lifestyle Center, Office, Other, Parking, Restaurant",Office,622034.0,89.0,40847752.0,40,17.525362347156292,13.581553753586597,0.7912943402033944,3,1,102.40135611445308,-82.13803155418667,Surf_Group_0
NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,23,747747,205076,542671,"Office, Parking, Restaurant",Office,542461.0,90.0,30985420.0,16,17.24902732923242,13.524819964448039,0.8974255328374893,3,1,102.40253991553823,-82.13842195781217,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,1.0,10,63409,7757,55652,"Office, Retail Store",Office,45260.0,90.0,3444270.0,90,15.052222538669401,11.057361086186503,0.886629705459545,3,1,102.4028775246146,-82.13986671388557,Surf_Group_1
NonResidential,Large Office,98101.0,7,DOWNTOWN,1.0,17,204790,30000,174790,"Office, Other - Recreation, Parking, Retail Store",Office,142034.0,91.0,7739699.0,86,15.861873355920828,12.229740342830357,0.880919180122243,3,1,102.40254706944131,-82.13891434873582,Surf_Group_0
